,tweet_id,source_x,date,time,rating_numerator,rating_denominator,name,dog_stages,jpg_url,predicted dog breed,degree of confidence,number of retweets,number of likes
1187,813172488309972993,Twitter for iPhone,2016-26-12,00:00:03,12,10,Eleanor,None,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,golden_retriever,0.0261930999999999,1809,8811
1189,829011960981237760,Twitter for iPhone,2017-07-02,17:00:28,13,10,Dexter,None,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,boxer,0.312221,15129,50320
1190,813217897535406080,Twitter for iPhone,2016-26-12,03:00:30,13,10,Atlas,None,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,Samoyed,0.905972,6852,17692
1191,813800681631023104,Twitter for iPhone,2016-27-12,17:36:16,12,10,Sky,None,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,malamute,0.501159,1649,7884
1192,813812741911748608,Twitter for iPhone,2016-27-12,18:24:12,14,10,Gary,None,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,French_bulldog,0.709146,13037,34645
1193,828770345708580865,Twitter for iPhone,2017-07-02,01:00:22,13,10,Alfie,None,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,Chesapeake_Bay_retriever,0.0338986,5403,24117
1194,828708714936930305,Twitter for iPhone,2017-06-02,20:55:28,10,10,Fiona,None,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,Mexican_hairless,0.00838837,10345,34300
1195,814153002265309185,Twitter for iPhone,2016-28-12,16:56:16,12,10,Oshie,None,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,golden_retriever,0.490068,8115,27267
1196,814530161257443328,Twitter for iPhone,2016-29-12,17:54:58,12,10,Alf,None,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,miniature_poodle,0.626913,1740,8219
1197,814638523311648768,Twitter for iPhone,2016-30-12,01:05:33,12,10,Olivia,None,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,golden_retriever,0.650814,2524,10695
1199,815736392542261248,Twitter for iPhone,2017-02-01,01:48:06,11,10,Akumi,None,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,Border_collie,0.5489069999999999,2121,9311
1200,818627210458333184,Twitter for iPhone,2017-10-01,01:15:10,13,10,Wafer,None,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Labrador_retriever,0.384188,7061,21233
1202,822859134160621569,Twitter for iPhone,2017-21-01,17:31:20,12,10,Hobbes,None,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,malinois,0.332897,2111,12461
1203,822975315408461824,Twitter for iPhone,2017-22-01,01:12:59,12,10,Albus,None,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,Pembroke,0.2331619999999999,3200,16372
1204,823322678127919110,Twitter for iPhone,2017-23-01,00:13:17,11,10,Wyatt,None,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,Chihuahua,0.00183635,3719,14838
1205,823581115634085888,Twitter for iPhone,2017-23-01,17:20:14,11,10,Crawford,None,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,German_shepherd,0.194044,2446,12273
1206,823699002998870016,Twitter for iPhone,2017-24-01,01:08:40,12,10,Winston,None,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,cairn,0.203999,2336,13213
1207,823939628516474880,Twitter for iPhone,2017-24-01,17:04:50,12,10,Cash,None,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,schipperke,0.234076,2541,10056
1210,824663926340194305,Twitter for iPhone,2017-26-01,17:02:56,13,10,Wilson,None,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English_setter,0.526488,1648,9942
1211,824775126675836928,Twitter for iPhone,2017-27-01,00:24:48,12,10,Scooter,None,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border_terrier,0.610499,3278,14068
1212,825147591692263424,Twitter for iPhone,2017-28-01,01:04:51,13,10,Sweet,None,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,0.354823,4188,17272
1213,826115272272650244,Twitter for iPhone,2017-30-01,17:10:04,13,10,Ike,None,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,golden_retriever,0.00233085,2875,14742
1214,826598365270007810,Twitter for iPhone,2017-01-02,01:09:42,13,10,Pawnd,None,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French_bulldog,0.628119,2183,9458
1215,821886076407029760,Twitter for iPhone,2017-19-01,01:04:45,13,10,Jimison,None,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,golden_retriever,0.266238,2142,10680
1216,821522889702862852,Twitter for iPhone,2017-18-01,01:01:34,13,10,Harlso,None,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,Doberman,0.7635390000000001,1632,7573
1218,828011680017821696,Twitter for iPhone,2017-04-02,22:45:42,11,10,Brutus,None,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American_Staffordshire_terrier,0.936662,1997,9783
1219,819227688460238848,Twitter for iPhone,2017-11-01,17:01:16,12,10,Finn,None,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border_terrier,0.482452,6241,21798
1220,819347104292290561,Twitter for iPhone,2017-12-01,00:55:47,12,10,Anna,None,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler,0.909106,1116,6844
1221,819588359383371776,Twitter for iPhone,2017-12-01,16:54:26,13,10,Jazzy,None,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan,0.5479350000000001,1868,9161
1222,819711362133872643,Twitter for iPhone,2017-13-01,01:03:12,11,10,Howie,None,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,toy_poodle,0.0220094,2877,12618
1223,827653905312006145,Twitter for iPhone,2017-03-02,23:04:02,12,10,Boots,None,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,collie,0.285555,2796,14604
1224,813066809284972545,Twitter for iPhone,2016-25-12,17:00:08,12,10,Tyr,None,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,toy_terrier,0.7764,1830,7545
1228,820749716845686786,Twitter for iPhone,2017-15-01,21:49:15,13,10,Sunny,None,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,golden_retriever,0.8380120000000001,9220,29850
1229,827324948884643840,Twitter for iPhone,2017-03-02,01:16:53,12,10,Ralphie,None,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,golden_retriever,0.352486,2812,14959
1230,821044531881721856,Twitter for iPhone,2017-16-01,17:20:45,12,10,Flash,None,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Old_English_sheepdog,0.14802,2126,11966
1231,821149554670182400,Twitter for iPhone,2017-17-01,00:18:04,12,10,Luca,None,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,German_shepherd,0.515933,1826,8114
1232,827199976799354881,Twitter for iPhone,2017-02-02,17:00:17,13,10,Charlie,None,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great_Dane,0.8696809999999999,2062,10010
1233,827600520311402496,Twitter for iPhone,2017-03-02,19:31:54,13,10,Tucker,None,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,0.325638,865,7064
1234,813051746834595840,Twitter for iPhone,2016-25-12,16:00:16,13,10,Bauer,None,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,golden_retriever,0.914804,6866,19928
1235,812781120811126785,Twitter for iPhone,2016-24-12,22:04:54,10,10,Swagger,None,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,bull_mastiff,0.989316,1788,7152
1236,812709060537683968,Twitter for iPhone,2016-24-12,17:18:34,12,10,Brandi,None,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,Irish_setter,0.326873,1352,6292
1237,798933969379225600,Twitter for iPhone,2016-16-11,17:01:16,12,10,Iroh,None,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,Siberian_husky,0.703224,4161,12432
1238,799063482566066176,Twitter for iPhone,2016-17-11,01:35:54,11,10,Mister,None,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,Norfolk_terrier,0.334436,2340,7700
1239,799297110730567681,Twitter for iPhone,2016-17-11,17:04:16,11,10,Jeffrey,None,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,malamute,0.985028,2568,9389
1240,799422933579902976,Twitter for iPhone,2016-18-11,01:24:14,12,10,Longfellow,None,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,miniature_pinscher,0.58363,1801,7691
1241,831911600680497154,Twitter for iPhone,2017-15-02,17:02:36,14,10,Kuyu,None,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,bloodhound,0.777562,5992,25892
1242,831670449226514432,Twitter for iPhone,2017-15-02,01:04:21,13,10,Daisy,None,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,0.6248020000000001,1690,9802
1244,800513324630806528,Twitter for iPhone,2016-21-11,01:37:04,11,10,Chef,None,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,Pembroke,0.8289040000000001,2833,12503
1245,800751577355128832,Twitter for iPhone,2016-21-11,17:23:47,12,10,Mauve,None,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,cocker_spaniel,0.771984,2637,10093
1247,801538201127157760,Twitter for iPhone,2016-23-11,21:29:33,12,10,Wallace,None,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,Pembroke,0.550506,1954,7820
1248,801958328846974976,Twitter for iPhone,2016-25-11,01:18:59,12,10,Ronnie,None,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,Staffordshire_bullterrier,0.327887,1597,7368
1249,831552930092285952,Twitter for iPhone,2017-14-02,17:17:22,13,10,Dutch,None,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,0.257415,2164,8467
1250,798925684722855936,Twitter for iPhone,2016-16-11,16:28:21,11,10,Shadow,None,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,West_Highland_white_terrier,0.539463,1362,7161
1251,798209839306514432,Twitter for iPhone,2016-14-11,17:03:50,13,10,Cooper,None,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,Pekinese,0.524583,2425,9932
1252,832369877331693569,Twitter for iPhone,2017-16-02,23:23:38,11,10,Charlie,None,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,kelpie,0.50469,2927,16100
1253,794332329137291264,Twitter for iPhone,2016-04-11,00:15:59,12,10,Nimbus,None,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,Samoyed,0.988307,2539,9140
1254,794926597468000259,Twitter for iPhone,2016-05-11,15:37:24,12,10,Mack,None,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,toy_poodle,0.0376618,2161,9688
1255,795400264262053889,Twitter for iPhone,2016-06-11,22:59:35,12,10,Brody,None,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,golden_retriever,0.925494,2686,9521
1256,796031486298386433,Twitter for iPhone,2016-08-11,16:47:50,13,10,Daisy,None,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,golden_retriever,0.893775,3502,10277
1257,832757312314028032,Twitter for iPhone,2017-18-02,01:03:09,13,10,Willow,None,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,Cardigan,0.160888,3326,15873
1260,832636094638288896,Twitter for iPhone,2017-17-02,17:01:29,12,10,Orion,None,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo_dog,0.5250319999999999,2568,14924
1261,796387464403357696,Twitter for iPhone,2016-09-11,16:22:22,12,10,Snicku,None,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,Pekinese,0.461164,3893,10468
1262,796759840936919040,Twitter for iPhone,2016-10-11,17:02:03,11,10,Romeo,None,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,American_Staffordshire_terrier,0.463996,2837,11218
1263,796865951799083009,Twitter for iPhone,2016-11-11,00:03:42,12,10,Tyr,None,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,Cardigan,0.8391290000000001,1829,7316
1264,832397543355072512,Twitter for iPhone,2017-17-02,01:13:34,12,10,Eevee,None,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,Pekinese,0.988916,2038,11259
1265,797236660651966464,Twitter for iPhone,2016-12-11,00:36:46,12,10,Pancake,None,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,collie,0.767005,6166,18949
1266,797545162159308800,Twitter for iPhone,2016-12-11,21:02:38,12,10,Cassie,None,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,Pembroke,0.954089,4620,13887
1267,796080075804475393,Twitter for iPhone,2016-08-11,20:00:55,12,10,Yogi,None,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,chow,0.973846,2169,8024
1268,802572683846291456,Twitter for iPhone,2016-26-11,18:00:13,12,10,Winnie,None,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,golden_retriever,0.610171,2358,8521
1269,808838249661788160,Twitter for iPhone,2016-14-12,00:57:20,13,10,Ito,None,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,Rottweiler,0.36953,2868,9646
1270,830956169170665475,Twitter for iPhone,2017-13-02,01:46:03,12,10,Reggie,None,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,kuvasz,0.451516,1379,7520
1271,809084759137812480,Twitter for iPhone,2016-14-12,17:16:53,11,10,Wallace,None,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,vizsla,0.911412,3307,12567
1272,809220051211603969,Twitter for iPhone,2016-15-12,02:14:29,12,10,Kyro,None,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,Pomeranian,0.8195110000000001,5252,18896
1275,830097400375152640,Twitter for iPhone,2017-10-02,16:53:37,13,10,Samson,None,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,toy_poodle,0.442713,2704,9181
1276,810254108431155201,Twitter for iPhone,2016-17-12,22:43:27,12,10,Gus,None,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,Staffordshire_bullterrier,0.292556,3168,13981
1277,829861396166877184,Twitter for iPhone,2017-10-02,01:15:49,12,10,Mia,None,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border_terrier,0.394486,1796,11538
1278,810284430598270976,Twitter for iPhone,2016-18-12,00:43:57,13,10,Phil,None,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,malamute,0.620768,10498,33335
1279,810657578271330305,Twitter for iPhone,2016-19-12,01:26:42,11,10,Pavlov,None,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,malamute,0.753521,2469,10432
1280,810896069567610880,Twitter for iPhone,2016-19-12,17:14:23,11,10,Hunter,None,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated_retriever,0.8208040000000001,1645,8552
1281,829501995190984704,Twitter for iPhone,2017-09-02,01:27:41,12,10,Leo,None,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French_bulldog,0.950851,9788,29926
1282,810984652412424192,Twitter for iPhone,2016-19-12,23:06:23,24,7,Sam,None,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,golden_retriever,0.8713420000000001,1332,5060
1283,811627233043480576,Twitter for iPhone,2016-21-12,17:39:46,10,10,Augie,None,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,beagle,0.39628,2853,12080
1284,811744202451197953,Twitter for iPhone,2016-22-12,01:24:33,13,10,Halo,None,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,Pekinese,0.386082,1479,7164
1285,811985624773361665,Twitter for iPhone,2016-22-12,17:23:53,11,10,Ted,None,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Staffordshire_bullterrier,0.6105729999999999,1312,6918
1286,812372279581671427,Twitter for iPhone,2016-23-12,19:00:19,13,10,Moe,None,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,golden_retriever,0.7848729999999999,3426,12940
1287,812466873996607488,Twitter for iPhone,2016-24-12,01:16:12,12,10,Mary,None,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,Great_Dane,0.0782055,1802,7572
1289,808501579447930884,Twitter for iPhone,2016-13-12,02:39:32,12,10,Koda,None,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,Airedale,0.454239,2456,10765
1290,802952499103731712,Twitter for iPhone,2016-27-11,19:09:28,12,10,Marley,None,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,chow,0.944032,1875,8582
1291,803276597545603072,Twitter for iPhone,2016-28-11,16:37:19,11,10,Winston,None,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,Pembroke,0.457086,2300,9557
1294,804738756058218496,Twitter for iPhone,2016-02-12,17:27:25,12,10,Django,None,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,Tibetan_mastiff,0.91579,3603,12995
1295,805207613751304193,Twitter for iPhone,2016-04-12,00:30:29,12,10,Shooter,None,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,Pembroke,0.244705,1628,7483
1297,805520635690676224,Twitter for iPhone,2016-04-12,21:14:20,13,10,Zeke,None,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois,0.643147,1552,5486
1298,831309418084069378,Twitter for iPhone,2017-14-02,01:09:44,12,10,Scooter,None,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,0.3693889999999999,2273,11108
1299,805932879469572096,Twitter for iPhone,2016-06-12,00:32:26,12,10,Major,None,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,Norwegian_elkhound,0.657967,1802,7887
1300,806219024703037440,Twitter for iPhone,2016-06-12,19:29:28,11,10,incredibly,None,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,chow,0.835102,1134,6137
1301,806542213899489280,Twitter for iPhone,2016-07-12,16:53:43,11,10,Waffles,None,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,vizsla,0.938617,2218,9740
1302,807010152071229440,Twitter for iPhone,2016-08-12,23:53:08,12,10,Lennon,None,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,golden_retriever,0.610807,3636,12482
1303,831262627380748289,Twitter for iPhone,2017-13-02,22:03:49,12,10,Tucker,None,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,cocker_spaniel,0.263323,1894,11182
1304,808001312164028416,Twitter for iPhone,2016-11-12,17:31:39,12,10,Cooper,None,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,Labrador_retriever,0.730959,3313,11855
1305,805826884734976000,Twitter for iPhone,2016-05-12,17:31:15,12,10,Duke,None,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,Siberian_husky,0.248926,1717,6244
1306,769695466921623552,Twitter for iPhone,2016-28-08,00:37:54,13,10,Titan,None,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,pug,0.407117,1564,6049
1308,846042936437604353,Twitter for iPhone,2017-26-03,16:55:29,12,10,Jarvis,None,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,golden_retriever,0.96111,2594,14835
1310,743545585370791937,Twitter for iPhone,2016-16-06,20:47:36,11,10,Bentley,None,https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg,standard_poodle,0.0605835,862,3283
1312,743609206067040256,Twitter for iPhone,2016-17-06,01:00:24,10,10,Stark,None,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,Weimaraner,0.982794,1270,4162
1313,862722525377298433,Twitter for iPhone,2017-11-05,17:34:13,11,10,Dave,None,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,basset,0.39333,3091,15342
1316,743980027717509120,Twitter for iPhone,2016-18-06,01:33:55,11,10,Geno,None,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,bull_mastiff,0.97573,1005,3904
1317,744334592493166593,Twitter for iPhone,2016-19-06,01:02:50,11,10,Blanket,None,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,Samoyed,0.960543,1937,6342
1319,744971049620602880,Twitter for iPhone,2016-20-06,19:11:53,12,10,Indie,None,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,toy_poodle,0.497755,2450,7309
1320,745057283344719872,Twitter for iPhone,2016-21-06,00:54:33,12,10,Oliver,None,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,Shetland_sheepdog,0.963985,2056,6757
1322,861383897657036800,Twitter for iPhone,2017-08-05,00:54:59,13,10,Hobbes,None,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,Cardigan,0.771008,9272,32309
1323,745422732645535745,Twitter for iPhone,2016-22-06,01:06:43,9,10,very,None,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,Labrador_retriever,0.6638,2207,7951
1324,745712589599014916,Twitter for iPhone,2016-22-06,20:18:30,7,10,Percy,None,https://pbs.twimg.com/media/CllNnkWWMAEDIAR.jpg,chow,0.0627544999999999,2131,6516
1326,861005113778896900,Twitter for iPhone,2017-06-05,23:49:50,12,10,Burt,None,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,German_shepherd,0.507951,3339,14996
1327,744709971296780288,Twitter for iPhone,2016-20-06,01:54:27,10,10,Harvey,None,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,Shetland_sheepdog,0.234431,1441,5233
1328,862831371563274240,Twitter for iPhone,2017-12-05,00:46:44,13,10,Zooey,None,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,Australian_terrier,0.207281,4460,17220
1329,863062471531167744,Twitter for iPhone,2017-12-05,16:05:02,13,10,Quinn,None,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,French_bulldog,0.935804,2092,7529
1330,865359393868664832,Twitter for iPhone,2017-19-05,00:12:11,13,10,Sammy,None,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,Chesapeake_Bay_retriever,0.832435,4292,23616
1333,740995100998766593,Twitter for iPhone,2016-09-06,19:52:53,10,10,Leo,None,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,malamute,0.454363,2476,5837
1334,865006731092295680,Twitter for iPhone,2017-18-05,00:50:50,13,10,Nelly,None,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,Pembroke,0.989882,6675,25051
1336,741303864243200000,Twitter for iPhone,2016-10-06,16:19:48,12,10,Theodore,None,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,Chihuahua,0.7681560000000001,2923,8138
1337,864279568663928832,Twitter for iPhone,2017-16-05,00:41:21,12,10,Meatball,None,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,bull_mastiff,0.668613,2584,13074
1338,741438259667034112,Twitter for iPhone,2016-11-06,01:13:51,9,10,Tucker,None,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,Chesapeake_Bay_retriever,0.292675,748,3420
1340,864197398364647424,Twitter for iPhone,2017-15-05,19:14:50,13,10,Paisley,None,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,golden_retriever,0.945905,7589,26642
1342,742385895052087300,Twitter for iPhone,2016-13-06,15:59:24,11,10,Phil,None,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,Cardigan,0.5669109999999999,1780,6294
1344,863553081350529029,Twitter for iPhone,2017-14-05,00:34:33,13,10,Neptune,None,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,Eskimo_dog,0.41333,3634,13692
1346,863432100342583297,Twitter for iPhone,2017-13-05,16:33:49,12,10,Belle,None,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,Staffordshire_bullterrier,0.690517,4557,21321
1347,743210557239623680,Twitter for iPhone,2016-15-06,22:36:19,10,10,Kayla,None,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,golden_retriever,0.930705,1238,3559
1348,745789745784041472,Twitter for iPhone,2016-23-06,01:25:06,10,10,Gus,None,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,Pekinese,0.984267,965,3675
1349,746056683365994496,Twitter for iPhone,2016-23-06,19:05:49,11,10,Arlen,None,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,Shetland_sheepdog,0.43332,741,3326
